DAY,MONTH,YEAR,DATE,LatDeg,LatMin,LongDeg,LongMin,DURATION(HOURS),TIME_START,TIME_END
16,1,2009,16-Jan-09,21,31,12,50,3.916666667,16-Jan-09,16-Jan-09
17,1,2009,17-Jan-09,21,24,12,47,4.833333333,17-Jan-09,17-Jan-09
17,1,2009,17-Jan-09,21,24,12,47,4.083333333,17-Jan-09,17-Jan-09
17,1,2009,17-Jan-09,21,24,12,47,4.25,17-Jan-09,18-Jan-09
17,1,2009,17-Jan-09,21,24,12,47,6.083333333,16-Jan-09,17-Jan-09
18,1,2009,18-Jan-09,20,25,12,23,4,18-Jan-09,18-Jan-09
18,1,2009,18-Jan-09,20,25,12,23,3,18-Jan-09,18-Jan-09
18,1,2009,18-Jan-09,20,25,12,23,4.833333333,18-Jan-09,18-Jan-09
18,1,2009,18-Jan-09,20,25,12,23,3.583333333,18-Jan-09,18-Jan-09
19,1,2009,19-Jan-09,20,53,12,34,4.5,19-Jan-09,20-Jan-09
19,1,2009,19-Jan-09,20,53,12,34,5.416666667,19-Jan-09,19-Jan-09
19,1,2009,19-Jan-09,20,53,12,34,1.166666667,19-Jan-09,19-Jan-09
19,1,2009,19-Jan-09,20,53,12,34,3.333333333,19-Jan-09,19-Jan-09
19,1,2009,19-Jan-09,20,53,12,34,5.833333333,19-Jan-09,19-Jan-09
20,1,2009,20-Jan-09,20,53,12,35,5.333333333,20-Jan-09,21-Jan-09
20,1,2009,20-Jan-09,20,53,12,35,3.666666667,20-Jan-09,20-Jan-09
20,1,2009,20-Jan-09,20,53,12,35,5,20-Jan-09,20-Jan-09
20,1,2009,20-Jan-09,20,53,12,35,4.333333333,20-Jan-09,20-Jan-09
21,1,2009,21-Jan-09,20,55,12,40,3.166666667,21-Jan-09,21-Jan-09
21,1,2009,21-Jan-09,20,55,12,40,4.916666667,21-Jan-09,21-Jan-09
21,1,2009,21-Jan-09,20,55,12,40,4.916666667,21-Jan-09,21-Jan-09
21,1,2009,21-Jan-09,20,55,12,40,4.5,21-Jan-09,22-Jan-09
22,1,2009,22-Jan-09,20,59,12,42,4.666666667,22-Jan-09,22-Jan-09
22,1,2009,22-Jan-09,20,59,12,42,5.583333333,22-Jan-09,22-Jan-09
23,1,2009,23-Jan-09,23,51,13,48,1.666666667,23-Jan-09,23-Jan-09
23,1,2009,23-Jan-09,23,51,13,48,1.666666667,23-Jan-09,23-Jan-09
23,1,2009,23-Jan-09,23,51,13,48,3.666666667,23-Jan-09,23-Jan-09
23,1,2009,23-Jan-09,23,51,13,48,4.333333333,23-Jan-09,24-Jan-09
24,1,2009,24-Jan-09,24,3,13,55,3,24-Jan-09,24-Jan-09
24,1,2009,24-Jan-09,24,3,13,55,3.333333333,24-Jan-09,24-Jan-09
24,1,2009,24-Jan-09,24,3,13,55,4.083333333,24-Jan-09,24-Jan-09
24,1,2009,24-Jan-09,24,3,13,55,5,24-Jan-09,24-Jan-09
25,1,2009,25-Jan-09,24,5,13,56,4.916666667,25-Jan-09,25-Jan-09
25,1,2009,25-Jan-09,24,5,13,56,2.666666667,25-Jan-09,25-Jan-09
25,1,2009,25-Jan-09,24,5,13,56,2.75,25-Jan-09,25-Jan-09
28,1,2009,28-Jan-09,21,18,12,51,4,28-Jan-09,28-Jan-09
28,1,2009,28-Jan-09,21,18,12,51,4.25,28-Jan-09,28-Jan-09
28,1,2009,28-Jan-09,21,18,12,51,4.25,28-Jan-09,29-Jan-09
29,1,2009,29-Jan-09,20,58,12,46,3.833333333,29-Jan-09,29-Jan-09
29,1,2009,29-Jan-09,20,58,12,46,5,29-Jan-09,29-Jan-09
29,1,2009,29-Jan-09,20,58,12,46,5.166666667,29-Jan-09,29-Jan-09
29,1,2009,29-Jan-09,20,58,12,46,4.5,29-Jan-09,30-Jan-09
30,1,2009,30-Jan-09,20,57,12,46,1.833333333,30-Jan-09,30-Jan-09
30,1,2009,30-Jan-09,20,57,12,46,3.166666667,30-Jan-09,30-Jan-09
30,1,2009,30-Jan-09,20,57,12,46,4.416666667,30-Jan-09,30-Jan-09
30,1,2009,30-Jan-09,20,57,12,46,5.416666667,30-Jan-09,30-Jan-09
31,1,2009,31-Jan-09,20,58,12,48,1.916666667,31-Jan-09,31-Jan-09
31,1,2009,31-Jan-09,20,58,12,48,2.166666667,31-Jan-09,31-Jan-09
31,1,2009,31-Jan-09,20,58,12,48,1.083333333,31-Jan-09,31-Jan-09
31,1,2009,31-Jan-09,20,58,12,48,3.666666667,31-Jan-09,31-Jan-09
31,1,2009,31-Jan-09,20,58,12,48,3.75,31-Jan-09,01-Feb-09
1,2,2009,01-Feb-09,20,32,12,24,5.666666667,01-Feb-09,01-Feb-09
1,2,2009,01-Feb-09,20,32,12,24,1.75,01-Feb-09,01-Feb-09
1,2,2009,01-Feb-09,20,32,12,24,2.166666667,01-Feb-09,01-Feb-09
1,2,2009,01-Feb-09,20,32,12,24,4.083333333,01-Feb-09,01-Feb-09
1,2,2009,01-Feb-09,20,32,12,24,4.75,01-Feb-09,02-Feb-09
2,2,2009,02-Feb-09,20,27,12,19,2.25,02-Feb-09,02-Feb-09
2,2,2009,02-Feb-09,20,27,12,19,3.25,02-Feb-09,02-Feb-09
2,2,2009,02-Feb-09,20,27,12,19,2,02-Feb-09,02-Feb-09
2,2,2009,02-Feb-09,20,27,12,19,6.583333333,02-Feb-09,02-Feb-09
2,2,2009,02-Feb-09,20,27,12,19,3.833333333,02-Feb-09,03-Feb-09
7,2,2009,07-Feb-09,21,16,12,51,2.166666667,07-Feb-09,07-Feb-09
7,2,2009,07-Feb-09,21,16,12,51,3.416666667,07-Feb-09,07-Feb-09
7,2,2009,07-Feb-09,21,16,12,51,5.916666667,07-Feb-09,08-Feb-09
8,2,2009,08-Feb-09,21,16,12,49,5,08-Feb-09,08-Feb-09
8,2,2009,08-Feb-09,21,16,12,49,4.916666667,08-Feb-09,09-Feb-09
8,2,2009,08-Feb-09,21,16,12,49,1.416666667,08-Feb-09,08-Feb-09
8,2,2009,08-Feb-09,21,16,12,49,3.833333333,08-Feb-09,08-Feb-09
8,2,2009,08-Feb-09,21,16,12,49,2.416666667,08-Feb-09,08-Feb-09
9,2,2009,09-Feb-09,21,24,12,43,5.5,09-Feb-09,10-Feb-09
9,2,2009,09-Feb-09,21,24,12,43,4.583333333,09-Feb-09,09-Feb-09
9,2,2009,09-Feb-09,21,24,12,43,3.5,09-Feb-09,09-Feb-09
9,2,2009,09-Feb-09,21,24,12,43,3.666666667,09-Feb-09,09-Feb-09
10,2,2009,10-Feb-09,20,48,12,26,4.666666667,10-Feb-09,11-Feb-09
10,2,2009,10-Feb-09,20,48,12,26,4.666666667,10-Feb-09,10-Feb-09
10,2,2009,10-Feb-09,20,48,12,26,3.5,10-Feb-09,10-Feb-09
10,2,2009,10-Feb-09,20,48,12,26,3.916666667,10-Feb-09,10-Feb-09
11,2,2009,11-Feb-09,20,47,12,24,4.916666667,11-Feb-09,11-Feb-09
11,2,2009,11-Feb-09,20,47,12,24,2.916666667,11-Feb-09,11-Feb-09
11,2,2009,11-Feb-09,20,47,12,24,4.25,11-Feb-09,11-Feb-09
11,2,2009,11-Feb-09,20,47,12,24,4.75,11-Feb-09,12-Feb-09
12,2,2009,12-Feb-09,20,46,12,23,5.083333333,12-Feb-09,12-Feb-09
12,2,2009,12-Feb-09,20,46,12,23,2.833333333,12-Feb-09,12-Feb-09
12,2,2009,12-Feb-09,20,46,12,23,4.166666667,12-Feb-09,12-Feb-09
12,2,2009,12-Feb-09,20,46,12,23,5.5,12-Feb-09,13-Feb-09
13,2,2009,13-Feb-09,20,43,12,21,4.083333333,13-Feb-09,13-Feb-09
13,2,2009,13-Feb-09,20,43,12,21,6,13-Feb-09,13-Feb-09
13,2,2009,13-Feb-09,20,43,12,21,3.5,13-Feb-09,13-Feb-09
13,2,2009,13-Feb-09,20,43,12,21,4.166666667,13-Feb-09,13-Feb-09
21,2,2009,21-Feb-09,21,3,12,49,6.166666667,21-Feb-09,21-Feb-09
22,2,2009,22-Feb-09,18,44,11,26,2.833333333,22-Feb-09,22-Feb-09
22,2,2009,22-Feb-09,18,44,11,26,4,22-Feb-09,22-Feb-09
22,2,2009,22-Feb-09,18,44,11,26,6,22-Feb-09,23-Feb-09
22,2,2009,22-Feb-09,18,44,11,26,1.833333333,22-Feb-09,22-Feb-09
23,2,2009,23-Feb-09,19,3,11,30,2.5,23-Feb-09,23-Feb-09
23,2,2009,23-Feb-09,19,3,11,30,2.25,23-Feb-09,23-Feb-09
23,2,2009,23-Feb-09,19,3,11,30,3.333333333,23-Feb-09,23-Feb-09
23,2,2009,23-Feb-09,19,3,11,30,2.783333333,23-Feb-09,23-Feb-09
23,2,2009,23-Feb-09,19,3,11,30,6,23-Feb-09,24-Feb-09
24,2,2009,24-Feb-09,19,1,11,30,1.916666667,24-Feb-09,24-Feb-09
24,2,2009,24-Feb-09,19,1,11,30,1.25,24-Feb-09,24-Feb-09
24,2,2009,24-Feb-09,19,1,11,30,4.666666667,24-Feb-09,24-Feb-09
25,2,2009,25-Feb-09,19,4,11,31,3.25,25-Feb-09,25-Feb-09
25,2,2009,25-Feb-09,19,4,11,31,3.666666667,25-Feb-09,25-Feb-09
25,2,2009,25-Feb-09,19,4,11,31,3.083333333,25-Feb-09,25-Feb-09
26,2,2009,26-Feb-09,20,31,12,16,2.083333333,26-Feb-09,26-Feb-09
26,2,2009,26-Feb-09,20,31,12,16,1.666666667,26-Feb-09,26-Feb-09
27,2,2009,27-Feb-09,22,25,13,6,4.416666667,27-Feb-09,27-Feb-09
27,2,2009,27-Feb-09,22,25,13,6,3,27-Feb-09,27-Feb-09
27,2,2009,27-Feb-09,22,25,13,6,3.75,27-Feb-09,27-Feb-09
27,2,2009,27-Feb-09,22,25,13,6,4.25,27-Feb-09,28-Feb-09
28,2,2009,28-Feb-09,22,30,13,10,4,28-Feb-09,28-Feb-09
28,2,2009,28-Feb-09,22,30,13,10,2.833333333,28-Feb-09,28-Feb-09
28,2,2009,28-Feb-09,22,30,13,10,3.083333333,28-Feb-09,28-Feb-09
28,2,2009,28-Feb-09,22,30,13,10,3.75,28-Feb-09,28-Feb-09
4,3,2009,04-Mar-09,21,33,12,52,0.833333333,04-Mar-09,04-Mar-09
4,3,2009,04-Mar-09,21,33,12,52,6.083333333,04-Mar-09,05-Mar-09
4,3,2009,04-Mar-09,21,33,12,52,2.916666667,04-Mar-09,04-Mar-09
5,3,2009,05-Mar-09,20,49,12,29,2.583333333,05-Mar-09,05-Mar-09
5,3,2009,05-Mar-09,20,49,12,29,3.083333333,05-Mar-09,05-Mar-09
5,3,2009,05-Mar-09,20,49,12,29,4.25,05-Mar-09,05-Mar-09
5,3,2009,05-Mar-09,20,49,12,29,4.583333333,05-Mar-09,06-Mar-09
5,3,2009,05-Mar-09,20,49,12,29,6.583333333,05-Mar-09,05-Mar-09
6,3,2009,06-Mar-09,20,25,12,7,4.166666667,06-Mar-09,06-Mar-09
6,3,2009,06-Mar-09,20,25,12,7,4.75,06-Mar-09,06-Mar-09
6,3,2009,06-Mar-09,20,25,12,7,5.083333333,06-Mar-09,06-Mar-09
6,3,2009,06-Mar-09,20,25,12,7,5,06-Mar-09,07-Mar-09
7,3,2009,07-Mar-09,19,42,11,58,1.833333333,07-Mar-09,07-Mar-09
7,3,2009,07-Mar-09,19,42,11,58,2.833333333,07-Mar-09,07-Mar-09
7,3,2009,07-Mar-09,19,42,11,58,3.083333333,07-Mar-09,08-Mar-09
8,3,2009,08-Mar-09,20,41,12,20,3,08-Mar-09,08-Mar-09
8,3,2009,08-Mar-09,20,41,12,20,4.083333333,08-Mar-09,08-Mar-09
8,3,2009,08-Mar-09,20,41,12,20,3.5,08-Mar-09,08-Mar-09
8,3,2009,08-Mar-09,20,41,12,20,2.833333333,08-Mar-09,08-Mar-09
9,3,2009,09-Mar-09,22,28,13,8,5.583333333,09-Mar-09,09-Mar-09
9,3,2009,09-Mar-09,22,28,13,8,5.083333333,09-Mar-09,10-Mar-09
9,3,2009,09-Mar-09,22,28,13,8,4.166666667,09-Mar-09,09-Mar-09
10,3,2009,10-Mar-09,22,36,13,13,4.083333333,10-Mar-09,10-Mar-09
10,3,2009,10-Mar-09,22,36,13,13,3.916666667,10-Mar-09,10-Mar-09
10,3,2009,10-Mar-09,22,36,13,13,1,10-Mar-09,10-Mar-09
10,3,2009,10-Mar-09,22,36,13,13,5,10-Mar-09,10-Mar-09
10,3,2009,10-Mar-09,22,36,13,13,5.166666667,10-Mar-09,11-Mar-09
11,3,2009,11-Mar-09,22,29,12,59,4.833333333,11-Mar-09,12-Mar-09
11,3,2009,11-Mar-09,22,29,12,59,4,11-Mar-09,11-Mar-09
11,3,2009,11-Mar-09,22,29,12,59,2.833333333,11-Mar-09,11-Mar-09
11,3,2009,11-Mar-09,22,29,12,59,2.75,11-Mar-09,11-Mar-09
11,3,2009,11-Mar-09,22,29,12,59,3.833333333,11-Mar-09,11-Mar-09
12,3,2009,12-Mar-09,22,20,12,57,3.25,12-Mar-09,12-Mar-09
12,3,2009,12-Mar-09,22,20,12,57,2.083333333,12-Mar-09,12-Mar-09
12,3,2009,12-Mar-09,22,20,12,57,4.166666667,12-Mar-09,12-Mar-09
12,3,2009,12-Mar-09,22,20,12,57,2.666666667,12-Mar-09,12-Mar-09
14,3,2009,14-Mar-09,22,28,13,0,1.916666667,14-Mar-09,14-Mar-09
14,3,2009,14-Mar-09,22,28,13,0,2.416666667,14-Mar-09,14-Mar-09
14,3,2009,14-Mar-09,22,28,13,0,2,14-Mar-09,14-Mar-09
14,3,2009,14-Mar-09,22,28,13,0,5.983333333,14-Mar-09,14-Mar-09
15,3,2009,15-Mar-09,22,35,13,11,4.916666667,15-Mar-09,15-Mar-09
15,3,2009,15-Mar-09,22,35,13,11,1.916666667,15-Mar-09,15-Mar-09
15,3,2009,15-Mar-09,22,35,13,11,3,15-Mar-09,15-Mar-09
15,3,2009,15-Mar-09,22,35,13,11,4,15-Mar-09,15-Mar-09
15,3,2009,15-Mar-09,22,35,13,11,4.5,15-Mar-09,16-Mar-09
16,3,2009,16-Mar-09,22,34,13,7,5.166666667,16-Mar-09,17-Mar-09
16,3,2009,16-Mar-09,22,34,13,7,3.833333333,16-Mar-09,16-Mar-09
16,3,2009,16-Mar-09,22,34,13,7,3.166666667,16-Mar-09,16-Mar-09
16,3,2009,16-Mar-09,22,34,13,7,3.5,16-Mar-09,16-Mar-09
16,3,2009,16-Mar-09,22,34,13,7,3.083333333,16-Mar-09,16-Mar-09
17,3,2009,17-Mar-09,22,31,12,55,2,17-Mar-09,17-Mar-09
17,3,2009,17-Mar-09,22,31,12,55,1.333333333,17-Mar-09,17-Mar-09
18,3,2009,18-Mar-09,22,29,12,54,1.5,18-Mar-09,18-Mar-09
20,3,2009,20-Mar-09,21,43,12,45,2.75,20-Mar-09,20-Mar-09
20,3,2009,20-Mar-09,21,43,12,45,3.5,20-Mar-09,20-Mar-09
20,3,2009,20-Mar-09,21,43,12,45,1.916666667,20-Mar-09,20-Mar-09
20,3,2009,20-Mar-09,21,43,12,45,4.916666667,20-Mar-09,21-Mar-09
21,3,2009,21-Mar-09,21,35,12,51,5.25,21-Mar-09,21-Mar-09
21,3,2009,21-Mar-09,21,35,12,51,1.583333333,21-Mar-09,21-Mar-09
21,3,2009,21-Mar-09,21,35,12,51,2.666666667,21-Mar-09,21-Mar-09
21,3,2009,21-Mar-09,21,35,12,51,2,21-Mar-09,21-Mar-09
21,3,2009,21-Mar-09,21,35,12,51,2.166666667,21-Mar-09,21-Mar-09
1,1,2009,01-Jan-09,26,28,14,11,1.75,01-Jan-09,01-Jan-09
1,1,2009,01-Jan-09,26,28,14,11,2.5,01-Jan-09,01-Jan-09
1,1,2009,01-Jan-09,26,28,14,11,1.5,01-Jan-09,01-Jan-09
2,1,2009,02-Jan-09,23,59,13,15,2,02-Jan-09,02-Jan-09
2,1,2009,02-Jan-09,23,59,13,15,3,02-Jan-09,02-Jan-09
2,1,2009,02-Jan-09,23,59,13,15,3.666666667,02-Jan-09,02-Jan-09
3,1,2009,03-Jan-09,23,55,13,17,3.916666667,03-Jan-09,03-Jan-09
3,1,2009,03-Jan-09,23,55,13,17,3.5,03-Jan-09,03-Jan-09
3,1,2009,03-Jan-09,23,55,13,17,3.75,03-Jan-09,03-Jan-09
3,1,2009,03-Jan-09,23,55,13,17,5,02-Jan-09,03-Jan-09
3,1,2009,03-Jan-09,23,55,13,17,2.983333333,03-Jan-09,03-Jan-09
4,1,2009,04-Jan-09,23,47,13,12,3.5,04-Jan-09,04-Jan-09
4,1,2009,04-Jan-09,23,47,13,12,3.5,04-Jan-09,04-Jan-09
10,1,2009,10-Jan-09,21,6,12,45,1.833333333,10-Jan-09,10-Jan-09
10,1,2009,10-Jan-09,21,6,12,45,3,10-Jan-09,10-Jan-09
11,1,2009,11-Jan-09,21,0,12,35,5,11-Jan-09,11-Jan-09
11,1,2009,11-Jan-09,21,0,12,35,4.483333333,11-Jan-09,11-Jan-09
11,1,2009,11-Jan-09,21,0,12,35,3.5,11-Jan-09,11-Jan-09
11,1,2009,11-Jan-09,21,0,12,35,3.666666667,11-Jan-09,11-Jan-09
12,1,2009,12-Jan-09,19,38,11,58,1,12-Jan-09,12-Jan-09
12,1,2009,12-Jan-09,19,38,11,58,2.583333333,12-Jan-09,12-Jan-09
12,1,2009,12-Jan-09,19,38,11,58,3,12-Jan-09,12-Jan-09
12,1,2009,12-Jan-09,19,38,11,58,3.733333333,12-Jan-09,12-Jan-09
13,1,2009,13-Jan-09,19,23,11,35,5,13-Jan-09,13-Jan-09
13,1,2009,13-Jan-09,19,23,11,35,2,13-Jan-09,13-Jan-09
13,1,2009,13-Jan-09,19,23,11,35,3.5,13-Jan-09,13-Jan-09
14,1,2009,14-Jan-09,20,36,12,12,4.333333333,13-Jan-09,14-Jan-09
14,1,2009,14-Jan-09,20,36,12,12,4.5,14-Jan-09,14-Jan-09
14,1,2009,14-Jan-09,20,36,12,12,4,14-Jan-09,14-Jan-09
14,1,2009,14-Jan-09,20,36,12,12,3.733333333,14-Jan-09,14-Jan-09
15,1,2009,15-Jan-09,21,36,12,44,4.5,15-Jan-09,15-Jan-09
15,1,2009,15-Jan-09,21,36,12,44,4.483333333,15-Jan-09,15-Jan-09
15,1,2009,15-Jan-09,21,36,12,44,2.166666667,15-Jan-09,15-Jan-09
15,1,2009,15-Jan-09,21,36,12,44,4.5,15-Jan-09,15-Jan-09
16,1,2009,16-Jan-09,21,30,12,38,4.5,16-Jan-09,16-Jan-09
16,1,2009,16-Jan-09,21,30,12,38,3.25,16-Jan-09,16-Jan-09
16,1,2009,16-Jan-09,21,30,12,38,4,16-Jan-09,16-Jan-09
16,1,2009,16-Jan-09,21,30,12,38,3.983333333,16-Jan-09,16-Jan-09
17,1,2009,17-Jan-09,20,47,12,29,4,17-Jan-09,17-Jan-09
17,1,2009,17-Jan-09,20,47,12,29,3.5,17-Jan-09,17-Jan-09
17,1,2009,17-Jan-09,20,47,12,29,4.25,17-Jan-09,17-Jan-09
17,1,2009,17-Jan-09,20,47,12,29,3.483333333,17-Jan-09,17-Jan-09
18,1,2009,18-Jan-09,20,42,12,35,4.25,18-Jan-09,18-Jan-09
18,1,2009,18-Jan-09,20,42,12,35,4.25,18-Jan-09,18-Jan-09
18,1,2009,18-Jan-09,20,42,12,35,4.666666667,18-Jan-09,18-Jan-09
19,1,2009,19-Jan-09,20,40,12,29,3.5,19-Jan-09,19-Jan-09
19,1,2009,19-Jan-09,20,40,12,29,3.666666667,19-Jan-09,19-Jan-09
19,1,2009,19-Jan-09,20,40,12,29,3.75,19-Jan-09,19-Jan-09
20,1,2009,20-Jan-09,20,55,12,39,4.75,19-Jan-09,20-Jan-09
20,1,2009,20-Jan-09,20,55,12,39,4.75,20-Jan-09,20-Jan-09
20,1,2009,20-Jan-09,20,55,12,39,4,20-Jan-09,20-Jan-09
20,1,2009,20-Jan-09,20,55,12,39,3,20-Jan-09,20-Jan-09
1,1,2009,01-Jan-09,21,55,12,55,3.416666667,01-Jan-09,01-Jan-09
1,1,2009,01-Jan-09,21,55,12,55,3.5,01-Jan-09,02-Jan-09
1,1,2009,01-Jan-09,21,55,12,55,3.25,01-Jan-09,01-Jan-09
1,1,2009,01-Jan-09,21,55,12,55,5,01-Jan-09,01-Jan-09
1,1,2009,01-Jan-09,21,55,12,55,4,01-Jan-09,01-Jan-09
2,1,2009,02-Jan-09,22,15,12,57,4.983333333,02-Jan-09,02-Jan-09
2,1,2009,02-Jan-09,22,15,12,57,5.666666667,02-Jan-09,02-Jan-09
2,1,2009,02-Jan-09,22,15,12,57,3.75,02-Jan-09,02-Jan-09
2,1,2009,02-Jan-09,22,15,12,57,4.75,02-Jan-09,02-Jan-09
3,1,2009,03-Jan-09,22,4,12,57,4.666666667,03-Jan-09,03-Jan-09
