Year,Month,Day,LAT_DEG_Shoot,LAT_MIN_Shoot,LON_DEG_Shoot,LON_MIN_Shoot,DURATION (hours),Number of HOOKS_SET,Effort
2012,6,23,27,53,14,47,13.76666667,9750,134225
2015,3,25,22,2,12,48,13.75,9750,134062.5
2012,3,28,24,9,13,38,13.75,9750,134062.5
2014,5,13,22,20,12,53,13.73333333,9750,133900
2012,5,23,24,22,13,40,13.73333333,9750,133900
2014,3,15,22,7,12,52,13.7,9750,133575
2014,2,1,24,25,13,44,13.7,9750,133575
2015,3,24,21,52,12,45,13.66666667,9750,133250
2014,11,28,23,16,13,19,13.66666667,9750,133250
2013,12,14,22,59,13,9,13.66666667,9750,133250
2014,9,15,23,14,13,19,13.66666667,9750,133250
2012,1,14,24,45,13,42,13.66666667,9750,133250
2012,4,16,23,18,13,18,13.66666667,9750,133250
2014,3,19,22,20,12,51,13.65,9750,133087.5
2015,3,22,21,43,12,43,13.63333333,9750,132925
2012,3,27,24,25,13,46,13.63333333,9750,132925
2012,1,9,24,38,13,45,13.61666667,9750,132762.5
2013,6,8,24,28,13,46,13.6,9750,132600
2014,11,20,22,9,12,54,13.58333333,9750,132437.5
2014,9,6,22,56,13,24,13.58333333,9750,132437.5
2013,2,17,21,13,12,42,13.58333333,9750,132437.5
2013,1,5,24,3,13,20,13.56666667,9750,132275
2014,5,23,22,57,13,8,13.55,9750,132112.5
2014,5,12,22,14,12,52,13.55,9750,132112.5
2015,3,30,21,32,12,44,13.5,9750,131625
2011,3,6,23,7,13,21,13.5,9750,131625
2013,11,16,24,25,13,31,13.5,9750,131625
2014,11,29,23,22,13,18,13.5,9750,131625
2014,9,12,23,6,13,23,13.5,9750,131625
2014,7,10,20,29,12,31,13.5,9750,131625
2014,3,9,21,30,12,39,13.5,9750,131625
2014,4,29,22,40,13,11,13.5,9750,131625
2011,7,27,24,39,13,46,13.5,9750,131625
2013,1,24,25,11,13,41,13.5,9750,131625
2013,1,4,24,27,13,45,13.5,9750,131625
2013,4,2,24,46,13,46,13.5,9750,131625
2013,3,26,23,6,13,16,13.5,9750,131625
2014,6,2,22,47,13,17,13.48333333,9750,131462.5
2014,3,18,22,17,12,52,13.45,9750,131137.5
2015,5,26,22,59,13,24,13.41666667,9750,130812.5
2014,9,13,22,54,13,18,13.41666667,9750,130812.5
2015,6,6,22,51,13,6,13.41666667,9750,130812.5
2014,6,28,21,7,12,47,13.41666667,9750,130812.5
2014,9,4,23,12,13,22,13.41666667,9750,130812.5
2014,8,23,23,29,13,21,13.41666667,9750,130812.5
2014,3,8,21,31,12,39,13.38333333,9750,130487.5
2014,11,17,21,37,12,48,13.33333333,9750,130000
2015,5,27,22,59,13,24,13.33333333,9750,130000
2014,6,30,21,2,12,17,13.33333333,9750,130000
2012,2,10,22,51,13,19,13.33333333,9750,130000
2013,4,6,24,46,13,46,13.33333333,9750,130000
