DAY,MONTH,YEAR,DATE,LatDeg,LatMin,LongDeg,LongMin,DURATIONS(HOURS),TIME_START,TIME_END
17,12,2017,17-Dec-17,26,13,13,40,4,17-Dec-17,17-Dec-17
17,12,2017,17-Dec-17,26,13,13,40,3.666666667,17-Dec-17,17-Dec-17
17,12,2017,17-Dec-17,26,13,13,40,2.666666667,17-Dec-17,17-Dec-17
17,12,2017,17-Dec-17,26,13,13,40,4.416666667,17-Dec-17,17-Dec-17
17,12,2017,17-Dec-17,26,13,13,40,3.666666667,17-Dec-17,17-Dec-17
16,12,2017,16-Dec-17,26,6,13,42,4.5,16-Dec-17,16-Dec-17
16,12,2017,16-Dec-17,26,6,13,42,5.333333333,16-Dec-17,16-Dec-17
16,12,2017,16-Dec-17,26,6,13,42,3.666666667,16-Dec-17,16-Dec-17
16,12,2017,16-Dec-17,26,12,13,42,4.25,16-Dec-17,17-Dec-17
16,12,2017,16-Dec-17,26,12,13,42,6,16-Dec-17,16-Dec-17
16,12,2017,16-Dec-17,26,12,13,42,5.166666667,16-Dec-17,16-Dec-17
16,12,2017,16-Dec-17,26,12,13,42,4.916666667,16-Dec-17,16-Dec-17
16,12,2017,16-Dec-17,26,27,13,43,3.833333333,16-Dec-17,16-Dec-17
16,12,2017,16-Dec-17,26,27,13,43,4.333333333,16-Dec-17,16-Dec-17
16,12,2017,16-Dec-17,26,27,13,43,3.333333333,16-Dec-17,16-Dec-17
16,12,2017,16-Dec-17,26,27,13,43,4,16-Dec-17,16-Dec-17
16,12,2017,16-Dec-17,26,27,13,43,3.166666667,16-Dec-17,16-Dec-17
15,12,2017,15-Dec-17,26,1,13,45,6.5,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,1,13,45,4,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,1,13,45,4.5,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,1,13,45,5.25,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,12,13,43,5.166666667,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,12,13,43,4.166666667,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,12,13,43,4.25,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,12,13,43,4.083333333,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,10,13,43,3.833333333,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,10,13,43,3.666666667,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,10,13,43,3.166666667,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,10,13,43,4.666666667,15-Dec-17,15-Dec-17
15,12,2017,15-Dec-17,26,10,13,43,4.75,15-Dec-17,15-Dec-17
14,12,2017,14-Dec-17,26,12,13,43,3.25,14-Dec-17,14-Dec-17
14,12,2017,14-Dec-17,26,12,13,43,4,14-Dec-17,14-Dec-17
14,12,2017,14-Dec-17,26,12,13,43,5,14-Dec-17,14-Dec-17
14,12,2017,14-Dec-17,26,12,13,43,5.166666667,14-Dec-17,14-Dec-17
14,12,2017,14-Dec-17,26,9,13,44,4.333333333,14-Dec-17,14-Dec-17
14,12,2017,14-Dec-17,26,9,13,44,3.5,14-Dec-17,14-Dec-17
14,12,2017,14-Dec-17,26,9,13,44,3.666666667,14-Dec-17,14-Dec-17
14,12,2017,14-Dec-17,26,9,13,44,4.166666667,14-Dec-17,14-Dec-17
14,12,2017,14-Dec-17,26,8,13,44,4.666666667,14-Dec-17,14-Dec-17
14,12,2017,14-Dec-17,26,8,13,44,4.75,14-Dec-17,14-Dec-17
14,12,2017,14-Dec-17,26,8,13,44,4,14-Dec-17,14-Dec-17
14,12,2017,14-Dec-17,26,8,13,44,4.833333333,14-Dec-17,15-Dec-17
13,12,2017,13-Dec-17,25,51,13,45,3.916666667,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,25,51,13,45,5,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,26,5,13,48,5,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,26,5,13,48,5.166666667,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,26,5,13,48,4,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,26,6,13,42,4.5,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,26,6,13,42,5.166666667,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,26,6,13,42,5.5,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,26,6,13,42,4.5,13-Dec-17,14-Dec-17
13,12,2017,13-Dec-17,25,52,13,46,4.333333333,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,25,52,13,46,4.583333333,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,25,52,13,46,4.583333333,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,25,52,13,46,4.5,13-Dec-17,13-Dec-17
13,12,2017,13-Dec-17,25,52,13,46,3.416666667,13-Dec-17,13-Dec-17
12,12,2017,12-Dec-17,25,56,13,49,5.5,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,25,56,13,49,6.25,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,25,56,13,49,5.916666667,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,26,8,13,50,2.666666667,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,26,8,13,50,4.416666667,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,26,8,13,50,3.583333333,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,26,8,13,50,4.416666667,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,26,6,13,48,4.5,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,26,6,13,48,4.25,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,26,6,13,48,5.333333333,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,26,6,13,48,4.583333333,12-Dec-17,13-Dec-17
12,12,2017,12-Dec-17,26,8,13,50,2.666666667,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,26,8,13,50,4.416666667,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,26,8,13,50,4.416666667,12-Dec-17,12-Dec-17
12,12,2017,12-Dec-17,26,8,13,50,3.583333333,12-Dec-17,12-Dec-17
11,12,2017,11-Dec-17,26,9,13,51,6.166666667,11-Dec-17,11-Dec-17
11,12,2017,11-Dec-17,26,9,13,51,5.5,11-Dec-17,11-Dec-17
11,12,2017,11-Dec-17,26,9,13,51,5,11-Dec-17,11-Dec-17
11,12,2017,11-Dec-17,25,56,13,48,5.166666667,11-Dec-17,11-Dec-17
11,12,2017,11-Dec-17,25,56,13,48,5.333333333,11-Dec-17,11-Dec-17
11,12,2017,11-Dec-17,25,56,13,48,2.583333333,11-Dec-17,11-Dec-17
11,12,2017,11-Dec-17,25,56,13,48,4.5,11-Dec-17,11-Dec-17
11,12,2017,11-Dec-17,25,57,13,50,2.916666667,11-Dec-17,11-Dec-17
11,12,2017,11-Dec-17,25,57,13,50,3.583333333,11-Dec-17,11-Dec-17
11,12,2017,11-Dec-17,25,57,13,50,3.833333333,11-Dec-17,11-Dec-17
11,12,2017,11-Dec-17,25,57,13,50,3.833333333,11-Dec-17,11-Dec-17
11,12,2017,11-Dec-17,25,57,13,50,3.916666667,11-Dec-17,11-Dec-17
10,12,2017,10-Dec-17,25,40,13,40,3.666666667,10-Dec-17,10-Dec-17
10,12,2017,10-Dec-17,25,50,13,46,4.083333333,10-Dec-17,10-Dec-17
10,12,2017,10-Dec-17,25,50,13,46,3.333333333,10-Dec-17,10-Dec-17
10,12,2017,10-Dec-17,25,50,13,46,4.333333333,10-Dec-17,10-Dec-17
10,12,2017,10-Dec-17,25,50,13,46,4.166666667,10-Dec-17,10-Dec-17
10,12,2017,10-Dec-17,25,53,13,47,4.833333333,10-Dec-17,10-Dec-17
10,12,2017,10-Dec-17,25,53,13,47,4.583333333,10-Dec-17,10-Dec-17
10,12,2017,10-Dec-17,25,53,13,47,5.166666667,10-Dec-17,10-Dec-17
10,12,2017,10-Dec-17,25,53,13,47,5.333333333,10-Dec-17,11-Dec-17
9,12,2017,09-Dec-17,26,10,13,42,6.083333333,09-Dec-17,09-Dec-17
9,12,2017,09-Dec-17,26,10,13,42,5.583333333,09-Dec-17,09-Dec-17
9,12,2017,09-Dec-17,26,10,13,42,5.166666667,09-Dec-17,09-Dec-17
9,12,2017,09-Dec-17,26,10,13,42,3.416666667,09-Dec-17,09-Dec-17
9,12,2017,09-Dec-17,26,38,14,1,4.25,09-Dec-17,09-Dec-17
9,12,2017,09-Dec-17,26,38,14,1,4.666666667,09-Dec-17,09-Dec-17
9,12,2017,09-Dec-17,26,38,14,1,3.5,09-Dec-17,09-Dec-17
9,12,2017,09-Dec-17,26,38,14,1,4,09-Dec-17,09-Dec-17
9,12,2017,09-Dec-17,26,38,14,1,3.833333333,09-Dec-17,09-Dec-17
8,12,2017,08-Dec-17,25,52,13,45,3.5,08-Dec-17,08-Dec-17
8,12,2017,08-Dec-17,25,52,13,45,3.75,08-Dec-17,08-Dec-17
8,12,2017,08-Dec-17,25,52,13,45,6.583333333,08-Dec-17,08-Dec-17
8,12,2017,08-Dec-17,26,27,13,57,4.75,08-Dec-17,08-Dec-17
8,12,2017,08-Dec-17,26,27,13,57,3.75,08-Dec-17,08-Dec-17
8,12,2017,08-Dec-17,26,27,13,57,3.333333333,08-Dec-17,08-Dec-17
8,12,2017,08-Dec-17,26,27,13,57,3.666666667,08-Dec-17,08-Dec-17
7,12,2017,07-Dec-17,26,14,13,50,4.916666667,07-Dec-17,07-Dec-17
7,12,2017,07-Dec-17,26,14,13,50,3.666666667,07-Dec-17,07-Dec-17
7,12,2017,07-Dec-17,26,14,13,50,4.75,07-Dec-17,07-Dec-17
7,12,2017,07-Dec-17,26,14,13,50,4.5,07-Dec-17,08-Dec-17
7,12,2017,07-Dec-17,26,34,14,2,3.666666667,07-Dec-17,07-Dec-17
7,12,2017,07-Dec-17,26,34,14,2,3.5,07-Dec-17,07-Dec-17
7,12,2017,07-Dec-17,26,34,14,2,4.166666667,07-Dec-17,07-Dec-17
7,12,2017,07-Dec-17,26,34,14,2,3.75,07-Dec-17,07-Dec-17
7,12,2017,07-Dec-17,26,34,14,2,3.75,07-Dec-17,07-Dec-17
6,12,2017,06-Dec-17,26,17,13,53,4.75,06-Dec-17,06-Dec-17
6,12,2017,06-Dec-17,26,17,13,53,5.166666667,06-Dec-17,06-Dec-17
6,12,2017,06-Dec-17,26,17,13,53,4.083333333,06-Dec-17,06-Dec-17
6,12,2017,06-Dec-17,26,17,13,53,5.916666667,06-Dec-17,07-Dec-17
6,12,2017,06-Dec-17,26,23,13,57,3.75,06-Dec-17,06-Dec-17
6,12,2017,06-Dec-17,26,23,13,57,3.666666667,06-Dec-17,06-Dec-17
6,12,2017,06-Dec-17,26,23,13,57,4,06-Dec-17,06-Dec-17
6,12,2017,06-Dec-17,26,23,13,57,3.5,06-Dec-17,06-Dec-17
6,12,2017,06-Dec-17,26,23,13,57,4.25,06-Dec-17,06-Dec-17
5,12,2017,05-Dec-17,26,15,13,51,4.5,05-Dec-17,06-Dec-17
5,12,2017,05-Dec-17,26,15,13,51,5.25,05-Dec-17,05-Dec-17
5,12,2017,05-Dec-17,26,15,13,51,4.333333333,05-Dec-17,05-Dec-17
5,12,2017,05-Dec-17,26,15,13,51,4.666666667,05-Dec-17,05-Dec-17
5,12,2017,05-Dec-17,26,31,14,2,4.416666667,05-Dec-17,05-Dec-17
5,12,2017,05-Dec-17,26,31,14,2,4,05-Dec-17,05-Dec-17
5,12,2017,05-Dec-17,26,31,14,2,4.583333333,05-Dec-17,05-Dec-17
5,12,2017,05-Dec-17,26,31,14,2,4,05-Dec-17,05-Dec-17
5,12,2017,05-Dec-17,26,31,14,2,3.75,05-Dec-17,05-Dec-17
4,12,2017,04-Dec-17,26,32,13,56,4,04-Dec-17,04-Dec-17
4,12,2017,04-Dec-17,26,32,13,56,4.166666667,04-Dec-17,04-Dec-17
4,12,2017,04-Dec-17,26,32,13,56,4.75,04-Dec-17,04-Dec-17
4,12,2017,04-Dec-17,26,32,13,56,4.75,04-Dec-17,04-Dec-17
4,12,2017,04-Dec-17,26,32,14,0,4.416666667,04-Dec-17,05-Dec-17
4,12,2017,04-Dec-17,26,32,14,0,3.25,04-Dec-17,04-Dec-17
4,12,2017,04-Dec-17,26,32,14,0,3.833333333,04-Dec-17,04-Dec-17
4,12,2017,04-Dec-17,26,32,14,0,3.666666667,04-Dec-17,04-Dec-17
4,12,2017,04-Dec-17,26,32,14,0,4.333333333,04-Dec-17,04-Dec-17
3,12,2017,03-Dec-17,26,32,13,55,4.75,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,32,13,55,4.333333333,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,32,13,55,4.25,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,32,13,55,3.583333333,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,31,13,54,4.5,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,31,13,54,3.916666667,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,31,13,54,4.75,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,31,13,54,4.9,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,8,13,42,2,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,8,13,42,3.916666667,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,8,13,42,5.333333333,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,8,13,42,4,03-Dec-17,03-Dec-17
3,12,2017,03-Dec-17,26,8,13,42,3.5,03-Dec-17,03-Dec-17
2,12,2017,02-Dec-17,26,38,13,49,3,02-Dec-17,02-Dec-17
2,12,2017,02-Dec-17,26,38,13,49,4.833333333,02-Dec-17,03-Dec-17
2,12,2017,02-Dec-17,26,38,13,49,4.5,02-Dec-17,02-Dec-17
2,12,2017,02-Dec-17,26,38,13,49,4.166666667,02-Dec-17,02-Dec-17
2,12,2017,02-Dec-17,26,28,13,43,4,02-Dec-17,02-Dec-17
2,12,2017,02-Dec-17,26,28,13,43,4,02-Dec-17,02-Dec-17
2,12,2017,02-Dec-17,26,28,13,43,4.5,02-Dec-17,02-Dec-17
2,12,2017,02-Dec-17,26,28,13,43,5,02-Dec-17,02-Dec-17
2,12,2017,02-Dec-17,26,28,13,43,4.166666667,02-Dec-17,02-Dec-17
1,12,2017,01-Dec-17,25,18,13,33,3.833333333,01-Dec-17,01-Dec-17
1,12,2017,01-Dec-17,25,18,13,33,5.083333333,01-Dec-17,02-Dec-17
1,12,2017,01-Dec-17,25,18,13,33,4.583333333,01-Dec-17,01-Dec-17
1,12,2017,01-Dec-17,26,33,13,47,4.75,01-Dec-17,01-Dec-17
1,12,2017,01-Dec-17,26,33,13,47,3.333333333,01-Dec-17,01-Dec-17
1,12,2017,01-Dec-17,26,33,13,47,3.166666667,01-Dec-17,01-Dec-17
1,12,2017,01-Dec-17,26,33,13,47,3.666666667,01-Dec-17,01-Dec-17
1,12,2017,01-Dec-17,26,33,13,47,3.416666667,01-Dec-17,01-Dec-17
30,11,2017,30-Nov-17,25,54,13,42,4.166666667,30-Nov-17,30-Nov-17
30,11,2017,30-Nov-17,25,54,13,42,3.583333333,30-Nov-17,30-Nov-17
30,11,2017,30-Nov-17,25,54,13,42,3.833333333,30-Nov-17,30-Nov-17
30,11,2017,30-Nov-17,25,54,13,42,3.5,30-Nov-17,30-Nov-17
29,11,2017,29-Nov-17,25,42,13,38,4.75,29-Nov-17,29-Nov-17
29,11,2017,29-Nov-17,25,42,13,38,3.416666667,29-Nov-17,29-Nov-17
29,11,2017,29-Nov-17,25,42,13,38,3.833333333,29-Nov-17,29-Nov-17
29,11,2017,29-Nov-17,25,42,13,38,4.75,29-Nov-17,29-Nov-17
29,11,2017,29-Nov-17,25,42,13,38,4.583333333,29-Nov-17,29-Nov-17
28,11,2017,28-Nov-17,25,43,13,40,4.25,28-Nov-17,28-Nov-17
28,11,2017,28-Nov-17,25,43,13,40,4.083333333,28-Nov-17,28-Nov-17
28,11,2017,28-Nov-17,25,43,13,40,4.833333333,28-Nov-17,28-Nov-17
28,11,2017,28-Nov-17,25,43,13,40,3.75,28-Nov-17,28-Nov-17
27,11,2017,27-Nov-17,25,58,13,43,3.916666667,27-Nov-17,27-Nov-17
27,11,2017,27-Nov-17,25,58,13,43,3.833333333,27-Nov-17,27-Nov-17
27,11,2017,27-Nov-17,25,58,13,43,3.583333333,27-Nov-17,27-Nov-17
27,11,2017,27-Nov-17,25,58,13,43,3.5,27-Nov-17,27-Nov-17
27,11,2017,27-Nov-17,25,58,13,43,4.083333333,27-Nov-17,27-Nov-17
26,11,2017,26-Nov-17,25,29,13,36,5.333333333,26-Nov-17,26-Nov-17
26,11,2017,26-Nov-17,25,29,13,36,4.75,26-Nov-17,26-Nov-17
26,11,2017,26-Nov-17,25,29,13,36,3.75,26-Nov-17,26-Nov-17
26,11,2017,26-Nov-17,25,29,13,36,4.75,26-Nov-17,26-Nov-17
25,11,2017,25-Nov-17,25,1,13,36,3.833333333,25-Nov-17,25-Nov-17
25,11,2017,25-Nov-17,25,1,13,36,3.75,25-Nov-17,25-Nov-17
18,11,2017,18-Nov-17,25,44,13,37,4.833333333,18-Nov-17,18-Nov-17
18,11,2017,18-Nov-17,25,44,13,37,4.75,18-Nov-17,18-Nov-17
18,11,2017,18-Nov-17,25,44,13,37,3.916666667,18-Nov-17,18-Nov-17
18,11,2017,18-Nov-17,25,44,13,37,5.166666667,18-Nov-17,18-Nov-17
30,9,2017,30-Sep-17,23,51,13,5,4.75,30-Sep-17,30-Sep-17
30,9,2017,30-Sep-17,23,51,13,5,7,30-Sep-17,30-Sep-17
30,9,2017,30-Sep-17,23,39,13,0,5.583333333,30-Sep-17,30-Sep-17
30,9,2017,30-Sep-17,23,39,13,0,6,30-Sep-17,30-Sep-17
30,9,2017,30-Sep-17,23,39,13,0,6.333333333,30-Sep-17,30-Sep-17
30,9,2017,30-Sep-17,26,35,14,2,5,30-Sep-17,30-Sep-17
30,9,2017,30-Sep-17,26,35,14,2,6,30-Sep-17,30-Sep-17
30,9,2017,30-Sep-17,26,35,14,2,6,30-Sep-17,30-Sep-17
29,9,2017,29-Sep-17,23,29,13,2,9.166666667,29-Sep-17,30-Sep-17
29,9,2017,29-Sep-17,23,29,13,2,1.583333333,29-Sep-17,29-Sep-17
29,9,2017,29-Sep-17,23,29,13,2,6.166666667,29-Sep-17,29-Sep-17
29,9,2017,29-Sep-17,26,19,13,44,6.666666667,29-Sep-17,29-Sep-17
29,9,2017,29-Sep-17,26,19,13,44,5,29-Sep-17,29-Sep-17
29,9,2017,29-Sep-17,26,19,13,44,4.25,29-Sep-17,29-Sep-17
29,9,2017,29-Sep-17,23,49,13,3,4.333333333,29-Sep-17,29-Sep-17
29,9,2017,29-Sep-17,23,49,13,3,5.333333333,29-Sep-17,29-Sep-17
29,9,2017,29-Sep-17,23,49,13,3,5.5,29-Sep-17,29-Sep-17
29,9,2017,29-Sep-17,23,49,13,3,5.5,29-Sep-17,30-Sep-17
28,9,2017,28-Sep-17,23,57,13,6,8.5,28-Sep-17,28-Sep-17
28,9,2017,28-Sep-17,23,57,13,6,5.333333333,28-Sep-17,28-Sep-17
28,9,2017,28-Sep-17,23,57,13,6,5.666666667,28-Sep-17,28-Sep-17
28,9,2017,28-Sep-17,22,45,13,48,5.083333333,28-Sep-17,28-Sep-17
28,9,2017,28-Sep-17,22,45,13,48,4.916666667,28-Sep-17,28-Sep-17
28,9,2017,28-Sep-17,22,45,13,48,5.083333333,28-Sep-17,28-Sep-17
28,9,2017,28-Sep-17,25,58,13,46,4,28-Sep-17,28-Sep-17
28,9,2017,28-Sep-17,25,58,13,46,4.666666667,28-Sep-17,28-Sep-17
28,9,2017,28-Sep-17,25,58,13,46,4.666666667,28-Sep-17,28-Sep-17
28,9,2017,28-Sep-17,25,58,13,46,5,28-Sep-17,28-Sep-17
28,9,2017,28-Sep-17,25,58,13,46,4.166666667,28-Sep-17,28-Sep-17
27,9,2017,27-Sep-17,24,9,13,15,8,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,24,9,13,15,5.333333333,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,24,9,13,15,6.083333333,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,24,19,13,14,6.583333333,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,24,19,13,14,5.416666667,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,24,19,13,14,5.916666667,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,26,21,13,47,4.5,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,26,21,13,47,7.083333333,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,26,21,13,47,4.75,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,24,20,13,15,6.75,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,24,20,13,15,6,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,24,20,13,15,5.583333333,27-Sep-17,27-Sep-17
27,9,2017,27-Sep-17,24,20,13,15,5,27-Sep-17,28-Sep-17
26,9,2017,26-Sep-17,26,34,13,49,6.666666667,26-Sep-17,26-Sep-17
26,9,2017,26-Sep-17,26,34,13,49,5,26-Sep-17,26-Sep-17
26,9,2017,26-Sep-17,25,52,13,44,7,26-Sep-17,26-Sep-17
26,9,2017,26-Sep-17,25,52,13,44,4.833333333,26-Sep-17,26-Sep-17
26,9,2017,26-Sep-17,26,45,14,4,6.25,26-Sep-17,26-Sep-17
26,9,2017,26-Sep-17,26,45,14,4,5.916666667,26-Sep-17,26-Sep-17
26,9,2017,26-Sep-17,27,56,14,40,7,26-Sep-17,26-Sep-17
26,9,2017,26-Sep-17,27,56,14,40,7,26-Sep-17,26-Sep-17
26,9,2017,26-Sep-17,27,56,14,40,4.25,26-Sep-17,26-Sep-17
25,9,2017,25-Sep-17,29,12,14,28,5.666666667,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,29,12,14,28,4.833333333,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,26,35,13,53,4.5,25-Sep-17,26-Sep-17
25,9,2017,25-Sep-17,26,35,13,53,5.5,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,26,35,13,53,5.166666667,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,26,35,13,53,4.416666667,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,25,50,13,43,2.166666667,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,25,50,13,43,4.5,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,25,50,13,43,4.5,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,25,50,13,43,4.5,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,28,1,14,33,2.416666667,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,28,1,14,33,1,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,28,1,14,33,0.583333333,25-Sep-17,25-Sep-17
25,9,2017,25-Sep-17,28,1,14,33,4.75,25-Sep-17,25-Sep-17
24,9,2017,24-Sep-17,28,58,14,24,2.666666667,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,28,58,14,24,2.25,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,28,58,14,24,2.5,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,29,45,14,34,3.5,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,29,45,14,34,4.833333333,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,29,45,14,34,2.916666667,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,26,37,13,57,6.25,24-Sep-17,25-Sep-17
24,9,2017,24-Sep-17,26,37,13,57,6.75,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,26,37,13,57,4.75,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,26,37,13,57,4.083333333,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,25,26,13,38,4.5,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,25,26,13,38,4,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,25,26,13,38,4,24-Sep-17,24-Sep-17
24,9,2017,24-Sep-17,25,26,13,38,4.583333333,24-Sep-17,25-Sep-17
24,9,2017,24-Sep-17,25,26,13,38,3.333333333,24-Sep-17,24-Sep-17
23,9,2017,23-Sep-17,27,11,14,24,6,23-Sep-17,23-Sep-17
23,9,2017,23-Sep-17,25,2,13,34,5.75,23-Sep-17,23-Sep-17
23,9,2017,23-Sep-17,25,2,13,34,3.833333333,23-Sep-17,23-Sep-17
23,9,2017,23-Sep-17,27,40,14,37,1.166666667,23-Sep-17,23-Sep-17
23,9,2017,23-Sep-17,27,40,14,37,2.5,23-Sep-17,23-Sep-17
23,9,2017,23-Sep-17,27,40,14,37,2.666666667,23-Sep-17,23-Sep-17
23,9,2017,23-Sep-17,29,14,14,31,1.833333333,23-Sep-17,23-Sep-17
23,9,2017,23-Sep-17,29,14,14,31,2.583333333,23-Sep-17,23-Sep-17
23,9,2017,23-Sep-17,29,14,14,31,7,23-Sep-17,23-Sep-17
22,9,2017,22-Sep-17,27,16,14,24,5,22-Sep-17,22-Sep-17
22,9,2017,22-Sep-17,27,16,14,24,4.666666667,22-Sep-17,22-Sep-17
22,9,2017,22-Sep-17,26,5,13,41,7.666666667,22-Sep-17,23-Sep-17
22,9,2017,22-Sep-17,26,5,13,41,5.5,22-Sep-17,22-Sep-17
22,9,2017,22-Sep-17,26,5,13,41,6.25,22-Sep-17,22-Sep-17
22,9,2017,22-Sep-17,25,30,13,37,4.666666667,22-Sep-17,22-Sep-17
22,9,2017,22-Sep-17,25,30,13,37,5.5,22-Sep-17,22-Sep-17
22,9,2017,22-Sep-17,25,30,13,37,4.5,22-Sep-17,22-Sep-17
22,9,2017,22-Sep-17,26,26,13,54,4.583333333,22-Sep-17,22-Sep-17
22,9,2017,22-Sep-17,26,26,13,54,3.833333333,22-Sep-17,22-Sep-17
22,9,2017,22-Sep-17,26,26,13,54,6,22-Sep-17,22-Sep-17
22,9,2017,22-Sep-17,25,30,13,37,5.5,22-Sep-17,23-Sep-17
22,9,2017,22-Sep-17,26,26,13,54,6.016666667,22-Sep-17,22-Sep-17
21,9,2017,21-Sep-17,26,10,13,46,6,21-Sep-17,22-Sep-17
21,9,2017,21-Sep-17,26,10,13,46,5,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,26,10,13,46,3.5,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,26,10,13,46,6.166666667,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,26,17,13,46,2.916666667,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,25,28,13,37,4.083333333,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,25,28,13,37,4.5,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,25,28,13,37,4.916666667,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,26,17,13,46,2.5,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,26,17,13,46,3.833333333,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,26,17,13,46,5.166666667,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,25,28,13,37,4.666666667,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,26,11,13,40,7.166666667,21-Sep-17,21-Sep-17
21,9,2017,21-Sep-17,26,11,13,40,3,21-Sep-17,21-Sep-17
