"Mean","Median","SD","lcl","ucl","Rhat","parameter","Year"
0.952307876034949,0.954063668213715,0.02329445562745,0.901717904452517,0.992120355062103,1.00076500705168,"adult.survival",2011.5
0.730498279558858,0.734896994458097,0.0620127854074233,0.59897212320359,0.839932077126252,1.00366794934675,"juv.survival",2012.5
0.891802275862712,0.895039405927649,0.0294671756023847,0.825503479357725,0.9402698384758,1.00282196203544,"adult.survival",2012.5
0.841554351215523,0.845270894681025,0.0775767489944925,0.679844991291873,0.97782948764024,1.0017684994968,"juv.survival",2013.5
0.940391916124143,0.943693083501247,0.0326331315929672,0.866895364048884,0.992933947929323,1.00218600247649,"adult.survival",2013.5
0.670042121098284,0.671335599563891,0.061362702178012,0.546710072353028,0.786279573665896,1.00114686941727,"juv.survival",2014.5
0.860793161803954,0.862393352757329,0.0313077764986275,0.79444804171012,0.917066742693997,1.00088185500056,"adult.survival",2014.5
0.827394831339972,0.832491562725826,0.0601148766483941,0.695181250768098,0.93054721286452,1.00317398493308,"juv.survival",2015.5
0.935515271428881,0.938538229524431,0.0253032869200784,0.877751725267623,0.976355616665871,1.00290222946113,"adult.survival",2015.5
0.846188698711664,0.852349750237577,0.0614795154345731,0.708786641706522,0.94800479919909,1.00265233217547,"juv.survival",2016.5
0.943215249702822,0.946621995064329,0.025319276033965,0.884260703609442,0.982640672303072,1.00292999641533,"adult.survival",2016.5
0.811704023767402,0.833011985512444,0.122798895911192,0.516198727607124,0.983538270695531,1.00388413465694,"juv.survival",2017.5
0.923883749810271,0.93887276043466,0.0598541811085381,0.76372139061328,0.994686596546134,1.00496232280212,"adult.survival",2017.5
0.803805946778179,0.803999028622674,0.0490154651045967,0.704140302868856,0.897026460024932,1.01237383608423,"mean.survival",NA
0.925750960140492,0.926498009366977,0.0212961804021546,0.880593867641133,0.964569753519717,1.01546782691346,"mean.survival",NA
1.0161083789738,1.01564389000361,0.00893686635661886,1.00090152194303,1.03441632374907,1.00677039635737,"pop.growth.rate",NA
0.97005313283325,0.970168397054941,0.0320846696904336,0.905549989886951,1.03235659951773,1.00094396075282,"future.growth.rate",NA
0.862119778060001,0.857740891110041,0.329098573769654,0.21204047199128,1.52614436172537,1.00118582278599,"bycatch",NA
5720.0051008016,5731.59856072625,110.374568246627,5473.36600572833,5907.9109655101,1.01363011575835,"deviance",NA
